Ref_User;Ref_User_Emotion;Ref_User_Emotion_Intensity;Eval;Eval_User_Emotion;Eval_User_Emotion_Intensity;Distance;Dimension;Emotion;Intensity;SameUser
Echo;H;1;Bravo;H;20;0,851;512;Happiness;Low;0
Bravo;H;5;Echo;A;26;0,851;512;Anger;Low;0
Echo;H;10;Bravo;A;22;0,851;512;Anger;Low;0
Bravo;A;0;Echo;A;20;0,851;512;Anger;Low;0
Bravo;H;0;Echo;A;20;0,851;512;Anger;Low;0
Echo;H;6;Bravo;H;25;0,851;512;Happiness;Low;0
Alpha;A;0;Bravo;H;57;0,851;512;Happiness;High;0
Bravo;A;7;Echo;H;22;0,851;512;Happiness;Low;0
Alpha;A;2;Bravo;H;58;0,851;512;Happiness;High;0
Echo;H;4;Bravo;H;20;0,851;512;Happiness;Low;0
Alpha;H;3;Bravo;H;59;0,851;512;Happiness;High;0
Bravo;H;7;Echo;A;22;0,851;512;Anger;Low;0
Bravo;A;4;Echo;H;21;0,851;512;Happiness;Low;0
Bravo;A;8;Echo;A;23;0,852;512;Anger;Low;0
Bravo;H;9;Echo;A;26;0,852;512;Anger;Low;0
Bravo;H;9;Echo;H;25;0,852;512;Happiness;Low;0
Echo;A;3;Bravo;H;27;0,852;512;Happiness;Low;0
Echo;A;7;Bravo;A;52;0,852;512;Anger;High;0
Bravo;H;0;Echo;A;26;0,852;512;Anger;Low;0
Bravo;A;0;Echo;A;26;0,852;512;Anger;Low;0
Echo;H;0;Bravo;H;23;0,852;512;Happiness;Low;0
Echo;A;0;Bravo;H;23;0,852;512;Happiness;Low;0
Alpha;A;2;Bravo;H;57;0,852;512;Happiness;High;0
Alpha;H;3;Bravo;H;56;0,852;512;Happiness;High;0
Echo;H;6;Bravo;H;29;0,852;512;Happiness;Low;0
Bravo;H;9;Echo;H;24;0,852;512;Happiness;Low;0
Echo;A;6;Bravo;A;52;0,852;512;Anger;High;0
Echo;H;5;Bravo;H;21;0,852;512;Happiness;Low;0
Bravo;H;6;Echo;H;21;0,852;512;Happiness;Low;0
Echo;A;2;Bravo;A;55;0,852;512;Anger;High;0
Echo;A;1;Bravo;H;23;0,852;512;Happiness;Low;0
Alpha;A;4;Bravo;H;60;0,852;512;Happiness;High;0
Echo;H;5;Bravo;H;22;0,852;512;Happiness;Low;0
Bravo;H;7;Echo;A;25;0,852;512;Anger;Low;0
Bravo;H;7;Echo;A;24;0,852;512;Anger;Low;0
Bravo;H;4;Echo;A;26;0,852;512;Anger;Low;0
Alpha;A;9;Bravo;H;28;0,852;512;Happiness;Low;0
Alpha;A;9;Bravo;H;29;0,852;512;Happiness;Low;0
Echo;A;3;Bravo;A;57;0,852;512;Anger;High;0
Echo;H;1;Bravo;H;21;0,852;512;Happiness;Low;0
Bravo;H;10;Echo;H;25;0,852;512;Happiness;Low;0
Echo;H;4;Bravo;H;21;0,852;512;Happiness;Low;0
Bravo;H;9;Echo;H;26;0,852;512;Happiness;Low;0
Echo;H;1;Bravo;H;22;0,852;512;Happiness;Low;0
Bravo;A;7;Echo;H;24;0,852;512;Happiness;Low;0
Bravo;H;9;Echo;H;22;0,852;512;Happiness;Low;0
Alpha;A;3;Bravo;H;58;0,852;512;Happiness;High;0
Bravo;H;9;Echo;H;29;0,852;512;Happiness;Low;0
Bravo;H;2;Echo;A;20;0,852;512;Anger;Low;0
Bravo;A;5;Echo;H;20;0,852;512;Happiness;Low;0
Bravo;H;6;Echo;H;23;0,852;512;Happiness;Low;0
Echo;H;4;Bravo;H;22;0,852;512;Happiness;Low;0
Bravo;H;10;Echo;H;24;0,852;512;Happiness;Low;0
Bravo;H;8;Echo;H;25;0,852;512;Happiness;Low;0
Alpha;A;1;Bravo;H;60;0,852;512;Happiness;High;0
Echo;H;5;Bravo;H;23;0,852;512;Happiness;Low;0
Bravo;H;3;Echo;A;20;0,852;512;Anger;Low;0
Echo;H;6;Bravo;H;27;0,852;512;Happiness;Low;0
Bravo;H;10;Echo;A;26;0,852;512;Anger;Low;0
Bravo;A;5;Echo;H;23;0,852;512;Happiness;Low;0
Alpha;A;3;Bravo;H;57;0,853;512;Happiness;High;0
Echo;H;2;Bravo;H;20;0,853;512;Happiness;Low;0
Echo;A;9;Bravo;A;54;0,853;512;Anger;High;0
Bravo;A;7;Echo;H;25;0,853;512;Happiness;Low;0
Alpha;A;4;Bravo;H;56;0,853;512;Happiness;High;0
Bravo;H;8;Echo;H;24;0,853;512;Happiness;Low;0
Bravo;A;6;Echo;H;23;0,853;512;Happiness;Low;0
Alpha;A;0;Bravo;H;51;0,853;512;Happiness;High;0
Alpha;H;3;Bravo;H;58;0,853;512;Happiness;High;0
Bravo;H;9;Echo;H;20;0,853;512;Happiness;Low;0
Bravo;A;6;Echo;H;20;0,853;512;Happiness;Low;0
Alpha;H;5;Bravo;H;60;0,853;512;Happiness;High;0
Bravo;A;10;Echo;A;55;0,853;512;Anger;High;0
Echo;H;0;Bravo;H;24;0,853;512;Happiness;Low;0
Echo;A;0;Bravo;H;24;0,853;512;Happiness;Low;0
Bravo;H;7;Echo;A;20;0,853;512;Anger;Low;0
Alpha;A;4;Bravo;H;59;0,853;512;Happiness;High;0
Echo;A;1;Bravo;H;24;0,853;512;Happiness;Low;0
Echo;A;0;Bravo;H;26;0,853;512;Happiness;Low;0
Echo;H;0;Bravo;H;26;0,853;512;Happiness;Low;0
Alpha;H;3;Bravo;H;57;0,853;512;Happiness;High;0
Alpha;A;8;Bravo;H;24;0,853;512;Happiness;Low;0
Alpha;A;2;Bravo;H;51;0,853;512;Happiness;High;0
Bravo;H;10;Echo;H;26;0,853;512;Happiness;Low;0
Bravo;H;10;Echo;H;29;0,853;512;Happiness;Low;0
Echo;H;1;Bravo;H;23;0,853;512;Happiness;Low;0
Echo;A;1;Bravo;H;26;0,853;512;Happiness;Low;0
Bravo;H;8;Echo;H;22;0,853;512;Happiness;Low;0
Bravo;H;10;Echo;H;22;0,853;512;Happiness;Low;0
Echo;H;4;Bravo;H;23;0,853;512;Happiness;Low;0
Echo;H;0;Bravo;H;25;0,853;512;Happiness;Low;0
Echo;A;0;Bravo;H;25;0,853;512;Happiness;Low;0
Echo;A;1;Bravo;H;25;0,853;512;Happiness;Low;0
Bravo;H;8;Echo;H;20;0,853;512;Happiness;Low;0
Bravo;H;8;Echo;H;26;0,853;512;Happiness;Low;0
Alpha;A;9;Bravo;H;22;0,853;512;Happiness;Low;0
Bravo;H;7;Echo;H;21;0,853;512;Happiness;Low;0
Alpha;A;1;Bravo;H;56;0,853;512;Happiness;High;0
Echo;H;0;Bravo;H;28;0,853;512;Happiness;Low;0
Echo;A;0;Bravo;H;28;0,853;512;Happiness;Low;0
Bravo;A;4;Echo;H;20;0,853;512;Happiness;Low;0
Echo;H;3;Bravo;H;20;0,853;512;Happiness;Low;0
Echo;H;5;Bravo;H;24;0,853;512;Happiness;Low;0
Bravo;A;5;Echo;H;22;0,853;512;Happiness;Low;0
Alpha;A;1;Bravo;H;59;0,853;512;Happiness;High;0
Bravo;H;2;Echo;A;26;0,853;512;Anger;Low;0
Echo;H;2;Bravo;H;21;0,853;512;Happiness;Low;0
Bravo;H;8;Echo;H;29;0,853;512;Happiness;Low;0
Echo;H;9;Bravo;H;20;0,853;512;Happiness;Low;0
Bravo;H;9;Echo;H;28;0,853;512;Happiness;Low;0
Bravo;H;10;Echo;H;20;0,853;512;Happiness;Low;0
Echo;H;5;Bravo;H;28;0,853;512;Happiness;Low;0
Bravo;H;3;Echo;A;26;0,853;512;Anger;Low;0
Bravo;A;4;Echo;A;23;0,853;512;Anger;Low;0
Echo;H;5;Bravo;H;26;0,853;512;Happiness;Low;0
Bravo;A;4;Echo;H;23;0,853;512;Happiness;Low;0
Alpha;A;0;Bravo;H;55;0,853;512;Happiness;High;0
Echo;H;2;Bravo;H;22;0,853;512;Happiness;Low;0
Bravo;H;7;Echo;H;23;0,853;512;Happiness;Low;0
Alpha;H;5;Bravo;H;59;0,854;512;Happiness;High;0
Echo;A;1;Bravo;H;28;0,854;512;Happiness;Low;0
Bravo;A;6;Echo;H;22;0,854;512;Happiness;Low;0
Bravo;H;5;Echo;H;21;0,854;512;Happiness;Low;0
Bravo;A;7;Echo;H;26;0,854;512;Happiness;Low;0
Alpha;H;4;Bravo;H;60;0,854;512;Happiness;High;0
Echo;H;5;Bravo;H;25;0,854;512;Happiness;Low;0
Echo;H;10;Bravo;A;20;0,854;512;Anger;Low;0
Alpha;A;3;Bravo;H;51;0,854;512;Happiness;High;0
Bravo;H;9;Echo;H;27;0,854;512;Happiness;Low;0
Alpha;A;2;Bravo;H;55;0,854;512;Happiness;High;0
Echo;H;4;Bravo;H;24;0,854;512;Happiness;Low;0
Alpha;A;4;Bravo;H;58;0,854;512;Happiness;High;0
Alpha;H;5;Bravo;H;56;0,854;512;Happiness;High;0
Bravo;H;6;Echo;H;25;0,854;512;Happiness;Low;0
Echo;H;1;Bravo;H;24;0,854;512;Happiness;Low;0
Bravo;A;1;Echo;H;21;0,854;512;Happiness;Low;0
Echo;A;0;Bravo;H;29;0,854;512;Happiness;Low;0
Echo;H;0;Bravo;H;29;0,854;512;Happiness;Low;0
Bravo;H;6;Echo;H;24;0,854;512;Happiness;Low;0
Echo;H;4;Bravo;H;26;0,854;512;Happiness;Low;0
Alpha;A;4;Bravo;H;57;0,854;512;Happiness;High;0
Echo;H;4;Bravo;H;28;0,854;512;Happiness;Low;0
Echo;H;1;Bravo;H;26;0,854;512;Happiness;Low;0
Bravo;H;10;Echo;H;28;0,854;512;Happiness;Low;0
Bravo;H;7;Echo;A;26;0,854;512;Anger;Low;0
Echo;H;3;Bravo;H;21;0,854;512;Happiness;Low;0
Echo;H;2;Bravo;H;23;0,854;512;Happiness;Low;0
Echo;H;5;Bravo;H;29;0,854;512;Happiness;Low;0
Bravo;H;6;Echo;H;22;0,854;512;Happiness;Low;0
Echo;H;4;Bravo;H;25;0,854;512;Happiness;Low;0
Bravo;H;6;Echo;H;20;0,854;512;Happiness;Low;0
Echo;H;9;Bravo;H;21;0,854;512;Happiness;Low;0
Bravo;A;4;Echo;H;22;0,854;512;Happiness;Low;0
Echo;A;1;Bravo;H;29;0,854;512;Happiness;Low;0
Echo;H;1;Bravo;H;25;0,854;512;Happiness;Low;0
Alpha;A;0;Bravo;H;50;0,854;512;Happiness;High;0
Echo;H;3;Bravo;H;22;0,854;512;Happiness;Low;0
Echo;H;9;Bravo;H;22;0,854;512;Happiness;Low;0
Echo;H;1;Bravo;H;28;0,854;512;Happiness;Low;0
Bravo;H;5;Echo;H;23;0,854;512;Happiness;Low;0
Alpha;A;1;Bravo;H;58;0,854;512;Happiness;High;0
Echo;H;0;Bravo;H;27;0,854;512;Happiness;Low;0
Echo;A;0;Bravo;H;27;0,854;512;Happiness;Low;0
Bravo;H;10;Echo;H;27;0,854;512;Happiness;Low;0
Alpha;A;2;Bravo;H;50;0,854;512;Happiness;High;0
Alpha;H;4;Bravo;H;59;0,854;512;Happiness;High;0
Bravo;H;8;Echo;H;28;0,854;512;Happiness;Low;0
Bravo;H;9;Echo;H;30;0,855;512;Happiness;Low;0
Bravo;A;5;Echo;H;24;0,855;512;Happiness;Low;0
Echo;A;1;Bravo;H;27;0,855;512;Happiness;Low;0
Bravo;A;6;Echo;H;24;0,855;512;Happiness;Low;0
Alpha;A;1;Bravo;H;57;0,855;512;Happiness;High;0
Bravo;H;6;Echo;H;26;0,855;512;Happiness;Low;0
Alpha;H;5;Bravo;H;58;0,855;512;Happiness;High;0
Echo;H;9;Bravo;H;23;0,855;512;Happiness;Low;0
Alpha;A;3;Bravo;H;55;0,855;512;Happiness;High;0
Echo;H;4;Bravo;H;29;0,855;512;Happiness;Low;0
Bravo;H;8;Echo;H;27;0,855;512;Happiness;Low;0
Alpha;H;4;Bravo;H;56;0,855;512;Happiness;High;0
Alpha;A;8;Bravo;H;23;0,855;512;Happiness;Low;0
Bravo;A;5;Echo;H;25;0,855;512;Happiness;Low;0
Bravo;A;6;Echo;H;25;0,855;512;Happiness;Low;0
Echo;H;5;Bravo;H;27;0,855;512;Happiness;Low;0
Bravo;A;7;Echo;H;29;0,855;512;Happiness;Low;0
Alpha;H;5;Bravo;H;57;0,855;512;Happiness;High;0
Alpha;A;0;Bravo;H;54;0,855;512;Happiness;High;0
Echo;H;3;Bravo;H;23;0,855;512;Happiness;Low;0
Bravo;H;7;Echo;H;25;0,855;512;Happiness;Low;0
Bravo;A;8;Echo;H;21;0,855;512;Happiness;Low;0
Echo;A;8;Bravo;A;54;0,855;512;Anger;High;0
Echo;A;1;Bravo;A;56;0,855;512;Anger;High;0
Alpha;A;9;Bravo;H;24;0,855;512;Happiness;Low;0
Echo;H;1;Bravo;H;29;0,855;512;Happiness;Low;0
Bravo;H;6;Echo;H;29;0,855;512;Happiness;Low;0
Alpha;A;2;Bravo;H;54;0,855;512;Happiness;High;0
Bravo;H;1;Echo;A;27;0,855;512;Anger;Low;0
Bravo;H;10;Echo;H;30;0,855;512;Happiness;Low;0
Echo;H;2;Bravo;H;24;0,855;512;Happiness;Low;0
Bravo;H;7;Echo;H;24;0,855;512;Happiness;Low;0
Alpha;H;3;Bravo;H;51;0,855;512;Happiness;High;0
Alpha;A;4;Bravo;H;51;0,855;512;Happiness;High;0
Echo;H;2;Bravo;H;26;0,855;512;Happiness;Low;0
Alpha;A;3;Bravo;H;50;0,855;512;Happiness;High;0
Bravo;A;7;Echo;H;27;0,855;512;Happiness;Low;0
Echo;H;4;Bravo;H;27;0,855;512;Happiness;Low;0
Echo;H;2;Bravo;H;25;0,855;512;Happiness;Low;0
Alpha;H;3;Bravo;H;55;0,855;512;Happiness;High;0
Echo;H;8;Bravo;H;20;0,855;512;Happiness;Low;0
Echo;H;7;Bravo;H;20;0,855;512;Happiness;Low;0
Bravo;H;7;Echo;H;22;0,855;512;Happiness;Low;0
Alpha;A;10;Bravo;H;26;0,855;512;Happiness;Low;0
Bravo;A;4;Echo;H;24;0,856;512;Happiness;Low;0
Echo;H;9;Bravo;H;28;0,856;512;Happiness;Low;0
Echo;H;1;Bravo;H;27;0,856;512;Happiness;Low;0
Echo;H;2;Bravo;H;28;0,856;512;Happiness;Low;0
Echo;A;5;Bravo;A;51;0,856;512;Anger;High;0
Bravo;A;2;Echo;H;21;0,856;512;Happiness;Low;0
Bravo;A;1;Echo;H;23;0,856;512;Happiness;Low;0
Bravo;A;7;Echo;H;28;0,856;512;Happiness;Low;0
Echo;A;2;Bravo;A;57;0,856;512;Anger;High;0
Bravo;H;7;Echo;H;26;0,856;512;Happiness;Low;0
Echo;H;9;Bravo;H;24;0,856;512;Happiness;Low;0
Bravo;H;8;Echo;H;30;0,856;512;Happiness;Low;0
Alpha;H;4;Bravo;H;58;0,856;512;Happiness;High;0
Bravo;H;7;Echo;H;20;0,856;512;Happiness;Low;0
Bravo;A;4;Echo;H;25;0,856;512;Happiness;Low;0
Bravo;A;10;Echo;A;56;0,856;512;Anger;High;0
Bravo;A;10;Echo;A;58;0,856;512;Anger;High;0
Echo;H;3;Bravo;H;24;0,856;512;Happiness;Low;0
Alpha;H;7;Bravo;H;60;0,856;512;Happiness;High;0
Bravo;H;7;Echo;H;29;0,856;512;Happiness;Low;0
Alpha;H;4;Bravo;H;57;0,856;512;Happiness;High;0
Alpha;A;8;Bravo;H;20;0,856;512;Happiness;Low;0
Bravo;H;5;Echo;H;25;0,856;512;Happiness;Low;0
Bravo;H;4;Echo;H;21;0,856;512;Happiness;Low;0
Bravo;A;9;Echo;A;55;0,856;512;Anger;High;0
Bravo;H;1;Echo;H;21;0,856;512;Happiness;Low;0
Bravo;A;1;Echo;H;20;0,856;512;Happiness;Low;0
Echo;H;9;Bravo;H;26;0,856;512;Happiness;Low;0
Bravo;A;6;Echo;H;26;0,856;512;Happiness;Low;0
Echo;H;3;Bravo;H;26;0,856;512;Happiness;Low;0
Bravo;A;5;Echo;H;26;0,856;512;Happiness;Low;0
Bravo;H;5;Echo;H;20;0,856;512;Happiness;Low;0
Bravo;H;5;Echo;H;24;0,856;512;Happiness;Low;0
Bravo;H;5;Echo;H;22;0,856;512;Happiness;Low;0
Alpha;A;3;Bravo;H;54;0,856;512;Happiness;High;0
Echo;A;5;Bravo;A;58;0,856;512;Anger;High;0
Alpha;A;1;Bravo;H;51;0,856;512;Happiness;High;0
Echo;H;9;Bravo;H;29;0,856;512;Happiness;Low;0
Echo;H;9;Bravo;H;25;0,856;512;Happiness;Low;0
Bravo;H;6;Echo;H;28;0,856;512;Happiness;Low;0
Echo;H;3;Bravo;H;25;0,856;512;Happiness;Low;0
Echo;H;3;Bravo;H;28;0,856;512;Happiness;Low;0
Alpha;H;8;Bravo;H;60;0,856;512;Happiness;High;0
Echo;H;2;Bravo;H;29;0,856;512;Happiness;Low;0
Alpha;A;10;Bravo;H;27;0,856;512;Happiness;Low;0
Alpha;A;4;Bravo;H;55;0,856;512;Happiness;High;0
Echo;A;5;Bravo;A;50;0,856;512;Anger;High;0
Bravo;H;6;Echo;H;27;0,856;512;Happiness;Low;0
Bravo;A;3;Echo;H;21;0,856;512;Happiness;Low;0
Echo;H;8;Bravo;H;21;0,856;512;Happiness;Low;0
Echo;H;7;Bravo;H;21;0,856;512;Happiness;Low;0
Bravo;A;8;Echo;H;23;0,857;512;Happiness;Low;0
Echo;H;8;Bravo;H;22;0,857;512;Happiness;Low;0
Echo;H;7;Bravo;H;22;0,857;512;Happiness;Low;0
Bravo;A;1;Echo;H;22;0,857;512;Happiness;Low;0
Bravo;H;5;Echo;H;26;0,857;512;Happiness;Low;0
Alpha;A;5;Bravo;H;60;0,857;512;Happiness;High;0
Alpha;H;7;Bravo;H;59;0,857;512;Happiness;High;0
Echo;A;5;Bravo;A;59;0,857;512;Anger;High;0
Echo;H;2;Bravo;H;27;0,857;512;Happiness;Low;0
Echo;A;7;Bravo;A;54;0,857;512;Anger;High;0
Echo;A;6;Bravo;A;54;0,857;512;Anger;High;0
Bravo;A;10;Echo;A;57;0,857;512;Anger;High;0
Echo;A;5;Bravo;A;60;0,857;512;Anger;High;0
Bravo;A;8;Echo;H;20;0,857;512;Happiness;Low;0
Alpha;H;6;Bravo;H;60;0,857;512;Happiness;High;0
Alpha;A;1;Bravo;H;55;0,857;512;Happiness;High;0
Bravo;A;4;Echo;H;26;0,857;512;Happiness;Low;0
Bravo;H;4;Echo;H;23;0,857;512;Happiness;Low;0
Alpha;H;3;Bravo;H;50;0,857;512;Happiness;High;0
Bravo;H;6;Echo;A;27;0,857;512;Anger;Low;0
Alpha;A;4;Bravo;H;50;0,857;512;Happiness;High;0
Alpha;H;7;Bravo;H;56;0,857;512;Happiness;High;0
Echo;H;3;Bravo;H;29;0,857;512;Happiness;Low;0
Bravo;H;7;Echo;H;28;0,857;512;Happiness;Low;0
Alpha;A;9;Bravo;H;23;0,857;512;Happiness;Low;0
Echo;H;9;Bravo;H;27;0,857;512;Happiness;Low;0
Bravo;A;6;Echo;H;29;0,857;512;Happiness;Low;0
Alpha;A;5;Bravo;H;56;0,857;512;Happiness;High;0
Echo;H;10;Bravo;H;20;0,857;512;Happiness;Low;0
Alpha;H;8;Bravo;H;59;0,857;512;Happiness;High;0
Bravo;H;5;Echo;H;29;0,857;512;Happiness;Low;0
Echo;H;8;Bravo;H;23;0,857;512;Happiness;Low;0
Echo;H;7;Bravo;H;23;0,857;512;Happiness;Low;0
Alpha;H;9;Bravo;H;60;0,857;512;Happiness;High;0
Bravo;H;8;Echo;A;27;0,857;512;Anger;Low;0
Alpha;H;3;Bravo;H;54;0,857;512;Happiness;High;0
Alpha;A;10;Bravo;H;25;0,857;512;Happiness;Low;0
Bravo;A;2;Echo;H;23;0,857;512;Happiness;Low;0
Bravo;H;7;Echo;H;27;0,857;512;Happiness;Low;0
Bravo;A;5;Echo;H;29;0,857;512;Happiness;Low;0
Bravo;H;6;Echo;H;30;0,857;512;Happiness;Low;0
Alpha;A;8;Bravo;H;21;0,857;512;Happiness;Low;0
Alpha;H;8;Bravo;H;56;0,857;512;Happiness;High;0
Bravo;A;7;Echo;H;30;0,857;512;Happiness;Low;0
Bravo;H;1;Echo;H;23;0,857;512;Happiness;Low;0
Echo;A;1;Bravo;A;53;0,857;512;Anger;High;0
Alpha;A;10;Bravo;H;30;0,857;512;Happiness;Low;0
Alpha;H;5;Bravo;H;51;0,857;512;Happiness;High;0
Bravo;A;2;Echo;H;20;0,857;512;Happiness;Low;0
Alpha;A;5;Bravo;H;59;0,858;512;Happiness;High;0
Bravo;A;1;Echo;H;24;0,858;512;Happiness;Low;0
Echo;H;3;Bravo;H;27;0,858;512;Happiness;Low;0
Alpha;A;4;Bravo;H;54;0,858;512;Happiness;High;0
Alpha;H;5;Bravo;H;55;0,858;512;Happiness;High;0
Bravo;A;8;Echo;H;22;0,858;512;Happiness;Low;0
Bravo;A;6;Echo;H;27;0,858;512;Happiness;Low;0
Alpha;A;1;Bravo;H;50;0,858;512;Happiness;High;0
Bravo;A;1;Echo;H;25;0,858;512;Happiness;Low;0
Echo;A;5;Bravo;A;52;0,858;512;Anger;High;0
Alpha;H;6;Bravo;H;59;0,858;512;Happiness;High;0
Bravo;A;5;Echo;H;27;0,858;512;Happiness;Low;0
Alpha;A;0;Bravo;H;52;0,858;512;Happiness;High;0
Bravo;H;5;Echo;A;27;0,858;512;Anger;Low;0
Alpha;H;7;Bravo;H;58;0,858;512;Happiness;High;0
Bravo;A;6;Echo;H;28;0,858;512;Happiness;Low;0
Bravo;H;1;Echo;H;20;0,858;512;Happiness;Low;0
Echo;H;10;Bravo;H;21;0,858;512;Happiness;Low;0
Alpha;A;9;Bravo;H;20;0,858;512;Happiness;Low;0
Bravo;A;5;Echo;H;28;0,858;512;Happiness;Low;0
Bravo;H;0;Echo;A;27;0,858;512;Anger;Low;0
Bravo;A;0;Echo;A;27;0,858;512;Anger;Low;0
Alpha;H;6;Bravo;H;56;0,858;512;Happiness;High;0
Alpha;H;7;Bravo;H;57;0,858;512;Happiness;High;0
Echo;H;10;Bravo;H;22;0,858;512;Happiness;Low;0
Alpha;H;9;Bravo;H;59;0,858;512;Happiness;High;0
Bravo;H;7;Echo;H;30;0,858;512;Happiness;Low;0
Alpha;A;2;Bravo;H;52;0,858;512;Happiness;High;0
Alpha;A;0;Bravo;H;53;0,858;512;Happiness;High;0
Echo;H;7;Bravo;H;24;0,858;512;Happiness;Low;0
Echo;H;8;Bravo;H;24;0,858;512;Happiness;Low;0
Bravo;A;4;Echo;H;29;0,858;512;Happiness;Low;0
Bravo;H;3;Echo;H;21;0,858;512;Happiness;Low;0
Bravo;H;2;Echo;H;21;0,858;512;Happiness;Low;0
Bravo;A;3;Echo;H;20;0,858;512;Happiness;Low;0
Bravo;H;4;Echo;H;20;0,858;512;Happiness;Low;0
Bravo;A;3;Echo;A;23;0,858;512;Anger;Low;0
Bravo;A;2;Echo;H;22;0,858;512;Happiness;Low;0
Bravo;H;5;Echo;H;28;0,858;512;Happiness;Low;0
Alpha;A;1;Bravo;H;54;0,858;512;Happiness;High;0
Alpha;A;2;Bravo;H;53;0,858;512;Happiness;High;0
Echo;H;10;Bravo;H;23;0,858;512;Happiness;Low;0
Bravo;A;3;Echo;H;23;0,858;512;Happiness;Low;0
Alpha;H;4;Bravo;H;51;0,858;512;Happiness;High;0
Alpha;H;8;Bravo;H;58;0,858;512;Happiness;High;0
Bravo;H;4;Echo;H;22;0,858;512;Happiness;Low;0
Bravo;H;5;Echo;H;27;0,858;512;Happiness;Low;0
Alpha;H;8;Bravo;H;57;0,858;512;Happiness;High;0
Alpha;H;9;Bravo;H;56;0,859;512;Happiness;High;0
Echo;H;8;Bravo;H;26;0,859;512;Happiness;Low;0
Echo;H;7;Bravo;H;26;0,859;512;Happiness;Low;0
Bravo;H;4;Echo;A;27;0,859;512;Anger;Low;0
Bravo;H;4;Echo;H;25;0,859;512;Happiness;Low;0
Alpha;A;5;Bravo;H;58;0,859;512;Happiness;High;0
Echo;H;8;Bravo;H;28;0,859;512;Happiness;Low;0
Echo;H;7;Bravo;H;28;0,859;512;Happiness;Low;0
Bravo;H;4;Echo;H;24;0,859;512;Happiness;Low;0
Bravo;A;8;Echo;H;24;0,859;512;Happiness;Low;0
Alpha;A;5;Bravo;H;57;0,859;512;Happiness;High;0
Alpha;H;4;Bravo;H;55;0,859;512;Happiness;High;0
Echo;A;1;Bravo;A;55;0,859;512;Anger;High;0
Bravo;H;1;Echo;H;22;0,859;512;Happiness;Low;0
Bravo;A;4;Echo;H;27;0,859;512;Happiness;Low;0
Echo;H;7;Bravo;H;25;0,859;512;Happiness;Low;0
Echo;H;8;Bravo;H;25;0,859;512;Happiness;Low;0
Echo;H;0;Bravo;A;56;0,859;512;Anger;High;0
Echo;A;0;Bravo;A;56;0,859;512;Anger;High;0
Bravo;A;1;Echo;H;26;0,859;512;Happiness;Low;0
Bravo;H;9;Echo;A;27;0,859;512;Anger;Low;0
Bravo;A;8;Echo;H;25;0,859;512;Happiness;Low;0
Bravo;A;4;Echo;H;28;0,859;512;Happiness;Low;0
Alpha;A;3;Bravo;H;52;0,859;512;Happiness;High;0
Alpha;H;6;Bravo;H;58;0,859;512;Happiness;High;0
Bravo;A;1;Echo;A;23;0,859;512;Anger;Low;0
Alpha;A;10;Bravo;H;28;0,859;512;Happiness;Low;0
Alpha;A;10;Bravo;H;29;0,859;512;Happiness;Low;0
Alpha;A;5;Bravo;H;51;0,859;512;Happiness;High;0
Bravo;A;9;Echo;A;56;0,859;512;Anger;High;0
Echo;H;10;Bravo;H;28;0,859;512;Happiness;Low;0
Alpha;H;6;Bravo;H;57;0,859;512;Happiness;High;0
Alpha;H;9;Bravo;H;57;0,859;512;Happiness;High;0
Echo;H;8;Bravo;H;29;0,859;512;Happiness;Low;0
Echo;H;7;Bravo;H;29;0,859;512;Happiness;Low;0
Alpha;A;3;Bravo;H;53;0,859;512;Happiness;High;0
Bravo;H;3;Echo;H;23;0,859;512;Happiness;Low;0
Bravo;A;3;Echo;H;22;0,859;512;Happiness;Low;0
Alpha;H;5;Bravo;H;50;0,859;512;Happiness;High;0
Bravo;A;2;Echo;H;24;0,859;512;Happiness;Low;0
Bravo;H;1;Echo;H;24;0,859;512;Happiness;Low;0
Bravo;A;9;Echo;A;58;0,859;512;Anger;High;0
Echo;H;10;Bravo;H;24;0,859;512;Happiness;Low;0
Alpha;H;9;Bravo;H;58;0,859;512;Happiness;High;0
Alpha;H;5;Bravo;H;54;0,859;512;Happiness;High;0
Bravo;H;4;Echo;H;26;0,859;512;Happiness;Low;0
Alpha;A;0;Bravo;H;30;0,859;512;Happiness;Low;0
Alpha;A;9;Bravo;H;21;0,859;512;Happiness;Low;0
Bravo;H;1;Echo;H;25;0,859;512;Happiness;Low;0
Bravo;A;2;Echo;A;23;0,859;512;Anger;Low;0
Bravo;H;5;Echo;H;30;0,859;512;Happiness;Low;0
Bravo;A;2;Echo;H;25;0,859;512;Happiness;Low;0
Bravo;H;10;Echo;A;27;0,86;512;Anger;Low;0
Bravo;H;0;Echo;H;21;0,86;512;Happiness;Low;0
Bravo;A;0;Echo;H;21;0,86;512;Happiness;Low;0
Bravo;H;2;Echo;H;23;0,86;512;Happiness;Low;0
Alpha;A;10;Bravo;H;22;0,86;512;Happiness;Low;0
Bravo;A;10;Echo;A;59;0,86;512;Anger;High;0
Echo;H;10;Bravo;H;26;0,86;512;Happiness;Low;0
Echo;H;10;Bravo;H;29;0,86;512;Happiness;Low;0
Bravo;A;6;Echo;H;30;0,86;512;Happiness;Low;0
Alpha;A;0;Bravo;H;26;0,86;512;Happiness;Low;0
Alpha;A;0;Bravo;H;27;0,86;512;Happiness;Low;0
Echo;H;10;Bravo;H;25;0,86;512;Happiness;Low;0
